occurrence_id,pair_id,side,rfw_group,fold_index,official_index,is_genuine
rfw:african:fold02:pair489:left,rfw:african:fold02:pair489,left,African,2,1689,False
rfw:african:fold02:pair489:right,rfw:african:fold02:pair489,right,African,2,1689,False
rfw:african:fold02:pair490:left,rfw:african:fold02:pair490,left,African,2,1690,False
rfw:african:fold02:pair490:right,rfw:african:fold02:pair490,right,African,2,1690,False
rfw:african:fold02:pair491:left,rfw:african:fold02:pair491,left,African,2,1691,False
rfw:african:fold02:pair491:right,rfw:african:fold02:pair491,right,African,2,1691,False
rfw:african:fold02:pair492:left,rfw:african:fold02:pair492,left,African,2,1692,False
rfw:african:fold02:pair492:right,rfw:african:fold02:pair492,right,African,2,1692,False
rfw:african:fold02:pair493:left,rfw:african:fold02:pair493,left,African,2,1693,False
rfw:african:fold02:pair493:right,rfw:african:fold02:pair493,right,African,2,1693,False
rfw:african:fold02:pair494:left,rfw:african:fold02:pair494,left,African,2,1694,False
rfw:african:fold02:pair494:right,rfw:african:fold02:pair494,right,African,2,1694,False
rfw:african:fold02:pair495:left,rfw:african:fold02:pair495,left,African,2,1695,False
rfw:african:fold02:pair495:right,rfw:african:fold02:pair495,right,African,2,1695,False
rfw:african:fold02:pair496:left,rfw:african:fold02:pair496,left,African,2,1696,False
rfw:african:fold02:pair496:right,rfw:african:fold02:pair496,right,African,2,1696,False
rfw:african:fold02:pair497:left,rfw:african:fold02:pair497,left,African,2,1697,False
rfw:african:fold02:pair497:right,rfw:african:fold02:pair497,right,African,2,1697,False
rfw:african:fold02:pair498:left,rfw:african:fold02:pair498,left,African,2,1698,False
rfw:african:fold02:pair498:right,rfw:african:fold02:pair498,right,African,2,1698,False
rfw:african:fold02:pair499:left,rfw:african:fold02:pair499,left,African,2,1699,False
rfw:african:fold02:pair499:right,rfw:african:fold02:pair499,right,African,2,1699,False
rfw:african:fold02:pair500:left,rfw:african:fold02:pair500,left,African,2,1700,False
rfw:african:fold02:pair500:right,rfw:african:fold02:pair500,right,African,2,1700,False
rfw:african:fold02:pair501:left,rfw:african:fold02:pair501,left,African,2,1701,False
rfw:african:fold02:pair501:right,rfw:african:fold02:pair501,right,African,2,1701,False
rfw:african:fold02:pair502:left,rfw:african:fold02:pair502,left,African,2,1702,False
rfw:african:fold02:pair502:right,rfw:african:fold02:pair502,right,African,2,1702,False
rfw:african:fold02:pair503:left,rfw:african:fold02:pair503,left,African,2,1703,False
rfw:african:fold02:pair503:right,rfw:african:fold02:pair503,right,African,2,1703,False
rfw:african:fold02:pair504:left,rfw:african:fold02:pair504,left,African,2,1704,False
rfw:african:fold02:pair504:right,rfw:african:fold02:pair504,right,African,2,1704,False
rfw:african:fold02:pair505:left,rfw:african:fold02:pair505,left,African,2,1705,False
rfw:african:fold02:pair505:right,rfw:african:fold02:pair505,right,African,2,1705,False
rfw:african:fold02:pair506:left,rfw:african:fold02:pair506,left,African,2,1706,False
rfw:african:fold02:pair506:right,rfw:african:fold02:pair506,right,African,2,1706,False
rfw:african:fold02:pair507:left,rfw:african:fold02:pair507,left,African,2,1707,False
rfw:african:fold02:pair507:right,rfw:african:fold02:pair507,right,African,2,1707,False
rfw:african:fold02:pair508:left,rfw:african:fold02:pair508,left,African,2,1708,False
rfw:african:fold02:pair508:right,rfw:african:fold02:pair508,right,African,2,1708,False
rfw:african:fold02:pair509:left,rfw:african:fold02:pair509,left,African,2,1709,False
rfw:african:fold02:pair509:right,rfw:african:fold02:pair509,right,African,2,1709,False
rfw:african:fold02:pair510:left,rfw:african:fold02:pair510,left,African,2,1710,False
rfw:african:fold02:pair510:right,rfw:african:fold02:pair510,right,African,2,1710,False
rfw:african:fold02:pair511:left,rfw:african:fold02:pair511,left,African,2,1711,False
rfw:african:fold02:pair511:right,rfw:african:fold02:pair511,right,African,2,1711,False
rfw:african:fold02:pair512:left,rfw:african:fold02:pair512,left,African,2,1712,False
rfw:african:fold02:pair512:right,rfw:african:fold02:pair512,right,African,2,1712,False
rfw:african:fold02:pair513:left,rfw:african:fold02:pair513,left,African,2,1713,False
rfw:african:fold02:pair513:right,rfw:african:fold02:pair513,right,African,2,1713,False
rfw:african:fold02:pair514:left,rfw:african:fold02:pair514,left,African,2,1714,False
rfw:african:fold02:pair514:right,rfw:african:fold02:pair514,right,African,2,1714,False
rfw:african:fold02:pair515:left,rfw:african:fold02:pair515,left,African,2,1715,False
rfw:african:fold02:pair515:right,rfw:african:fold02:pair515,right,African,2,1715,False
rfw:african:fold02:pair516:left,rfw:african:fold02:pair516,left,African,2,1716,False
rfw:african:fold02:pair516:right,rfw:african:fold02:pair516,right,African,2,1716,False
rfw:african:fold02:pair517:left,rfw:african:fold02:pair517,left,African,2,1717,False
rfw:african:fold02:pair517:right,rfw:african:fold02:pair517,right,African,2,1717,False
rfw:african:fold02:pair518:left,rfw:african:fold02:pair518,left,African,2,1718,False
rfw:african:fold02:pair518:right,rfw:african:fold02:pair518,right,African,2,1718,False
rfw:african:fold02:pair519:left,rfw:african:fold02:pair519,left,African,2,1719,False
rfw:african:fold02:pair519:right,rfw:african:fold02:pair519,right,African,2,1719,False
rfw:african:fold02:pair520:left,rfw:african:fold02:pair520,left,African,2,1720,False
rfw:african:fold02:pair520:right,rfw:african:fold02:pair520,right,African,2,1720,False
rfw:african:fold02:pair521:left,rfw:african:fold02:pair521,left,African,2,1721,False
rfw:african:fold02:pair521:right,rfw:african:fold02:pair521,right,African,2,1721,False
rfw:african:fold02:pair522:left,rfw:african:fold02:pair522,left,African,2,1722,False
rfw:african:fold02:pair522:right,rfw:african:fold02:pair522,right,African,2,1722,False
rfw:african:fold02:pair523:left,rfw:african:fold02:pair523,left,African,2,1723,False
rfw:african:fold02:pair523:right,rfw:african:fold02:pair523,right,African,2,1723,False
rfw:african:fold02:pair524:left,rfw:african:fold02:pair524,left,African,2,1724,False
rfw:african:fold02:pair524:right,rfw:african:fold02:pair524,right,African,2,1724,False
rfw:african:fold02:pair525:left,rfw:african:fold02:pair525,left,African,2,1725,False
rfw:african:fold02:pair525:right,rfw:african:fold02:pair525,right,African,2,1725,False
rfw:african:fold02:pair526:left,rfw:african:fold02:pair526,left,African,2,1726,False
rfw:african:fold02:pair526:right,rfw:african:fold02:pair526,right,African,2,1726,False
rfw:african:fold02:pair527:left,rfw:african:fold02:pair527,left,African,2,1727,False
rfw:african:fold02:pair527:right,rfw:african:fold02:pair527,right,African,2,1727,False
rfw:african:fold02:pair528:left,rfw:african:fold02:pair528,left,African,2,1728,False
rfw:african:fold02:pair528:right,rfw:african:fold02:pair528,right,African,2,1728,False
rfw:african:fold02:pair529:left,rfw:african:fold02:pair529,left,African,2,1729,False
rfw:african:fold02:pair529:right,rfw:african:fold02:pair529,right,African,2,1729,False
rfw:african:fold02:pair530:left,rfw:african:fold02:pair530,left,African,2,1730,False
rfw:african:fold02:pair530:right,rfw:african:fold02:pair530,right,African,2,1730,False
rfw:african:fold02:pair531:left,rfw:african:fold02:pair531,left,African,2,1731,False
rfw:african:fold02:pair531:right,rfw:african:fold02:pair531,right,African,2,1731,False
rfw:african:fold02:pair532:left,rfw:african:fold02:pair532,left,African,2,1732,False
rfw:african:fold02:pair532:right,rfw:african:fold02:pair532,right,African,2,1732,False
rfw:african:fold02:pair533:left,rfw:african:fold02:pair533,left,African,2,1733,False
rfw:african:fold02:pair533:right,rfw:african:fold02:pair533,right,African,2,1733,False
rfw:african:fold02:pair534:left,rfw:african:fold02:pair534,left,African,2,1734,False
rfw:african:fold02:pair534:right,rfw:african:fold02:pair534,right,African,2,1734,False
rfw:african:fold02:pair535:left,rfw:african:fold02:pair535,left,African,2,1735,False
rfw:african:fold02:pair535:right,rfw:african:fold02:pair535,right,African,2,1735,False
rfw:african:fold02:pair536:left,rfw:african:fold02:pair536,left,African,2,1736,False
rfw:african:fold02:pair536:right,rfw:african:fold02:pair536,right,African,2,1736,False
rfw:african:fold02:pair537:left,rfw:african:fold02:pair537,left,African,2,1737,False
rfw:african:fold02:pair537:right,rfw:african:fold02:pair537,right,African,2,1737,False
rfw:african:fold02:pair538:left,rfw:african:fold02:pair538,left,African,2,1738,False
rfw:african:fold02:pair538:right,rfw:african:fold02:pair538,right,African,2,1738,False
rfw:african:fold02:pair539:left,rfw:african:fold02:pair539,left,African,2,1739,False
rfw:african:fold02:pair539:right,rfw:african:fold02:pair539,right,African,2,1739,False
rfw:african:fold02:pair540:left,rfw:african:fold02:pair540,left,African,2,1740,False
rfw:african:fold02:pair540:right,rfw:african:fold02:pair540,right,African,2,1740,False
rfw:african:fold02:pair541:left,rfw:african:fold02:pair541,left,African,2,1741,False
rfw:african:fold02:pair541:right,rfw:african:fold02:pair541,right,African,2,1741,False
rfw:african:fold02:pair542:left,rfw:african:fold02:pair542,left,African,2,1742,False
rfw:african:fold02:pair542:right,rfw:african:fold02:pair542,right,African,2,1742,False
rfw:african:fold02:pair543:left,rfw:african:fold02:pair543,left,African,2,1743,False
rfw:african:fold02:pair543:right,rfw:african:fold02:pair543,right,African,2,1743,False
rfw:african:fold02:pair544:left,rfw:african:fold02:pair544,left,African,2,1744,False
rfw:african:fold02:pair544:right,rfw:african:fold02:pair544,right,African,2,1744,False
rfw:african:fold02:pair545:left,rfw:african:fold02:pair545,left,African,2,1745,False
rfw:african:fold02:pair545:right,rfw:african:fold02:pair545,right,African,2,1745,False
rfw:african:fold02:pair546:left,rfw:african:fold02:pair546,left,African,2,1746,False
rfw:african:fold02:pair546:right,rfw:african:fold02:pair546,right,African,2,1746,False
rfw:african:fold02:pair547:left,rfw:african:fold02:pair547,left,African,2,1747,False
rfw:african:fold02:pair547:right,rfw:african:fold02:pair547,right,African,2,1747,False
rfw:african:fold02:pair548:left,rfw:african:fold02:pair548,left,African,2,1748,False
rfw:african:fold02:pair548:right,rfw:african:fold02:pair548,right,African,2,1748,False
rfw:african:fold02:pair549:left,rfw:african:fold02:pair549,left,African,2,1749,False
rfw:african:fold02:pair549:right,rfw:african:fold02:pair549,right,African,2,1749,False
rfw:african:fold02:pair550:left,rfw:african:fold02:pair550,left,African,2,1750,False
rfw:african:fold02:pair550:right,rfw:african:fold02:pair550,right,African,2,1750,False
rfw:african:fold02:pair551:left,rfw:african:fold02:pair551,left,African,2,1751,False
rfw:african:fold02:pair551:right,rfw:african:fold02:pair551,right,African,2,1751,False
rfw:african:fold02:pair552:left,rfw:african:fold02:pair552,left,African,2,1752,False
rfw:african:fold02:pair552:right,rfw:african:fold02:pair552,right,African,2,1752,False
rfw:african:fold02:pair553:left,rfw:african:fold02:pair553,left,African,2,1753,False
rfw:african:fold02:pair553:right,rfw:african:fold02:pair553,right,African,2,1753,False
rfw:african:fold02:pair554:left,rfw:african:fold02:pair554,left,African,2,1754,False
rfw:african:fold02:pair554:right,rfw:african:fold02:pair554,right,African,2,1754,False
rfw:african:fold02:pair555:left,rfw:african:fold02:pair555,left,African,2,1755,False
rfw:african:fold02:pair555:right,rfw:african:fold02:pair555,right,African,2,1755,False
rfw:african:fold02:pair556:left,rfw:african:fold02:pair556,left,African,2,1756,False
rfw:african:fold02:pair556:right,rfw:african:fold02:pair556,right,African,2,1756,False
rfw:african:fold02:pair557:left,rfw:african:fold02:pair557,left,African,2,1757,False
rfw:african:fold02:pair557:right,rfw:african:fold02:pair557,right,African,2,1757,False
rfw:african:fold02:pair558:left,rfw:african:fold02:pair558,left,African,2,1758,False
rfw:african:fold02:pair558:right,rfw:african:fold02:pair558,right,African,2,1758,False
rfw:african:fold02:pair559:left,rfw:african:fold02:pair559,left,African,2,1759,False
rfw:african:fold02:pair559:right,rfw:african:fold02:pair559,right,African,2,1759,False
rfw:african:fold02:pair560:left,rfw:african:fold02:pair560,left,African,2,1760,False
rfw:african:fold02:pair560:right,rfw:african:fold02:pair560,right,African,2,1760,False
rfw:african:fold02:pair561:left,rfw:african:fold02:pair561,left,African,2,1761,False
rfw:african:fold02:pair561:right,rfw:african:fold02:pair561,right,African,2,1761,False
rfw:african:fold02:pair562:left,rfw:african:fold02:pair562,left,African,2,1762,False
rfw:african:fold02:pair562:right,rfw:african:fold02:pair562,right,African,2,1762,False
rfw:african:fold02:pair563:left,rfw:african:fold02:pair563,left,African,2,1763,False
rfw:african:fold02:pair563:right,rfw:african:fold02:pair563,right,African,2,1763,False
rfw:african:fold02:pair564:left,rfw:african:fold02:pair564,left,African,2,1764,False
rfw:african:fold02:pair564:right,rfw:african:fold02:pair564,right,African,2,1764,False
rfw:african:fold02:pair565:left,rfw:african:fold02:pair565,left,African,2,1765,False
rfw:african:fold02:pair565:right,rfw:african:fold02:pair565,right,African,2,1765,False
rfw:african:fold02:pair566:left,rfw:african:fold02:pair566,left,African,2,1766,False
rfw:african:fold02:pair566:right,rfw:african:fold02:pair566,right,African,2,1766,False
rfw:african:fold02:pair567:left,rfw:african:fold02:pair567,left,African,2,1767,False
rfw:african:fold02:pair567:right,rfw:african:fold02:pair567,right,African,2,1767,False
rfw:african:fold02:pair568:left,rfw:african:fold02:pair568,left,African,2,1768,False
rfw:african:fold02:pair568:right,rfw:african:fold02:pair568,right,African,2,1768,False
rfw:african:fold02:pair569:left,rfw:african:fold02:pair569,left,African,2,1769,False
rfw:african:fold02:pair569:right,rfw:african:fold02:pair569,right,African,2,1769,False
rfw:african:fold02:pair570:left,rfw:african:fold02:pair570,left,African,2,1770,False
rfw:african:fold02:pair570:right,rfw:african:fold02:pair570,right,African,2,1770,False
rfw:african:fold02:pair571:left,rfw:african:fold02:pair571,left,African,2,1771,False
rfw:african:fold02:pair571:right,rfw:african:fold02:pair571,right,African,2,1771,False
rfw:african:fold02:pair572:left,rfw:african:fold02:pair572,left,African,2,1772,False
rfw:african:fold02:pair572:right,rfw:african:fold02:pair572,right,African,2,1772,False
rfw:african:fold02:pair573:left,rfw:african:fold02:pair573,left,African,2,1773,False
rfw:african:fold02:pair573:right,rfw:african:fold02:pair573,right,African,2,1773,False
rfw:african:fold02:pair574:left,rfw:african:fold02:pair574,left,African,2,1774,False
rfw:african:fold02:pair574:right,rfw:african:fold02:pair574,right,African,2,1774,False
rfw:african:fold02:pair575:left,rfw:african:fold02:pair575,left,African,2,1775,False
rfw:african:fold02:pair575:right,rfw:african:fold02:pair575,right,African,2,1775,False
rfw:african:fold02:pair576:left,rfw:african:fold02:pair576,left,African,2,1776,False
rfw:african:fold02:pair576:right,rfw:african:fold02:pair576,right,African,2,1776,False
rfw:african:fold02:pair577:left,rfw:african:fold02:pair577,left,African,2,1777,False
rfw:african:fold02:pair577:right,rfw:african:fold02:pair577,right,African,2,1777,False
rfw:african:fold02:pair578:left,rfw:african:fold02:pair578,left,African,2,1778,False
rfw:african:fold02:pair578:right,rfw:african:fold02:pair578,right,African,2,1778,False
rfw:african:fold02:pair579:left,rfw:african:fold02:pair579,left,African,2,1779,False
rfw:african:fold02:pair579:right,rfw:african:fold02:pair579,right,African,2,1779,False
rfw:african:fold02:pair580:left,rfw:african:fold02:pair580,left,African,2,1780,False
rfw:african:fold02:pair580:right,rfw:african:fold02:pair580,right,African,2,1780,False
